ReviewID,RecordKey,SourceSheet,SourceRowNumber,RecordID,AssetName,WorkType,RequestLetterNo,FailureDescriptionRaw,OperationDescriptionRaw,RelatedMachineCode,MachineName,PartName,PartCode,WorkDate,WorkedHours,ProcessStatus,RepairDeliveryOrProductionStartDate,MoldDeliveryToProductionDate,ApprovalFormStatus,ReviewReason,MoldCodeReviewStatus,AssignedMoldCode,ReviewerNote,HistoricalClassification,HistoricalCandidateMoldCodes,ProposedReviewAction
MMCR-1405-0001,1405-فروردین-38,فروردین,39,38,قالب پراید خاردار,قالب تعمیری,,اصلاح کفی قالب,کفتراشی,,7101,bottom plate,2,1405/01/08,6.5,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,21355 | ML21355-01S,NEEDS_MOLD_MASTER
MMCR-1405-0212,1405-تیر-397,تیر,398,397,قالب پخت کلاچ پیکان,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,بستن قالب,,مونتاژ,mold,,1405/04/16,2.5,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0213,1405-تیر-400,تیر,401,400,قالب ترابوزا,قالب تعمیری,,لهیدگی Matrix & Mandrel &Crome,بستن قالب,,مونتاژ,Mold,,1405/04/16,1.5,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0214,1405-تیر-402,تیر,403,402,قالب پخت کلاچ پیکان,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,فرز 12,,7202,Matrix,1,1405/04/17,11,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0215,1405-تیر-415,تیر,416,415,قالب پخت کلاچ پیکان,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,باز کردن قالب,,دمونتاژ,MOLd,,1405/04/17,1.5,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0216,1405-تیر-417,تیر,418,417,قالب ترابوزا,قالب تعمیری,,لهیدگی Matrix & Mandrel &Crome,بستن صفحه زیر,,مونتاژ,bottom plate,,1405/04/17,5,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0217,1405-تیر-418,تیر,419,418,قالب پخت کلاچ پژو 405,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,فرز 12,,7203,Mandrel,4,1405/04/18,7.5,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0218,1405-تیر-419,تیر,420,419,قالب پخت کلاچ پژو 405,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,فرز 12,,7204,Mandrel,4,1405/04/18,7.5,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0219,1405-تیر-424,تیر,425,424,قالب پخت کلاچ پژو 405,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,سنگ زنی,,7501,Mandrel,4,1405/04/18,1,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0220,1405-تیر-426,تیر,427,426,قالب پخت کلاچ پژو 405,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,بستن قالب,,مونتاژ,mold,,1405/04/18,2,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0221,1405-تیر-428,تیر,429,428,قالب پخت کلاچ پژو 405,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,ساخت بوش واسطه پیچ قالب کلاچ,,7301,Bush,,1405/04/18,2,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0222,1405-تیر-429,تیر,430,429,قالب ترابوزا,قالب تعمیری,,لهیدگی Matrix & Mandrel &Crome,تراشکاری,,7301,میل راهنما,,1405/04/18,1,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0223,1405-تیر-430,تیر,431,430,قالب پخت کلاچ پژو 405,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,تراشکاری,,7301,پیچ,,1405/04/18,4,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0224,1405-تیر-432,تیر,433,432,قالب ترابوزا,قالب تعمیری,,لهیدگی Matrix & Mandrel &Crome,بستن قالب,,مونتاژ,mold,,1405/04/18,2.5,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0225,1405-تیر-433,تیر,434,433,قالب پخت کلاچ پژو 405,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,بستن قالب,,مونتاژ,mold,,1405/04/18,2.5,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0226,1405-تیر-438,تیر,439,438,قالب ترابوزا,قالب تعمیری,,لهیدگی Matrix & Mandrel &Crome,بستن قالب,,مونتاژ,mold,,1405/04/18,4,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0227,1405-تیر-441,تیر,442,441,قالب پخت کلاچ پژو 405,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,بستن قالب,,مونتاژ,mold,,1405/04/18,2,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0228,1405-تیر-443,تیر,444,443,قالب پخت کلاچ پژو 405,قالب تعمیری,,تراش سوپاپ تعمیری,تراش سوپاپ,,7302,سوپاپ,,1405/04/18,2,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0229,1405-تیر-456,تیر,457,456,قالب خشاب زنی,قطعه تعمیری,,تراش فلانچ خشاب گذاری,دورتراشی,,7302,فلانچ,,1405/04/18,1,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NOT_MOLD_REPAIR_WORKTYPE,,SEPARATE_FROM_MOLD_REPAIR
MMCR-1405-0230,1405-تیر-437,تیر,438,437,قالب ترابوزا,قالب تعمیری,,لهیدگی Matrix & Mandrel &Crome,بستن قالب,,مونتاژ,mold,,1405/04/19,3,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0231,1405-تیر-458,تیر,459,458,قالب پخت کلاچ پژو 405,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,فرز 12,,7204,Mandrel,4,1405/04/20,11,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0232,1405-تیر-459,تیر,460,459,قالب پخت کلاچ پژو 405,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,فرز 12,,7203,Mandrel,4,1405/04/20,11,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0233,1405-تیر-463,تیر,464,463,قالب پخت کلاچ پژو 405,قالب تعمیری,,تراش پیچ قالب 8 عدد کلاچ,تراشکاری,,7301,پیچ,,1405/04/20,5,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0234,1405-تیر-464,تیر,465,464,قالب پخت کلاچ پژو 405,قالب تعمیری,,تراش واشز پیچ 8 عدد کلاچ,تراشکاری,,7301,واشر,,1405/04/20,5,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0235,1405-تیر-467,تیر,468,467,قالب پخت کلاچ پژو 405,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,فرز 12,,7202,top Plate,3,1405/04/20,11,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0236,1405-تیر-488,تیر,489,488,قالب پخت کلاچ پژو 405,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,فرز 12,,7204,Mandrel,4,1405/04/21,11,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0237,1405-تیر-489,تیر,490,489,قالب پخت کلاچ پژو 405,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,فرز 12,,7203,Mandrel,4,1405/04/21,5.5,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0238,1405-تیر-490,تیر,491,490,قالب پخت کلاچ پژو 405,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,فرز 12,,7202,top Plate,3,1405/04/21,7.5,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0239,1405-تیر-496,تیر,497,496,قالب پخت کلاچ پژو 405,قالب تعمیری,,ساخت واشر پیچ,تراشکاری,,7301,واشر,,1405/04/21,4.333333333333333,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0240,1405-تیر-513,تیر,514,513,قالب پخت کلاچ پیکان,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,برش,,8001,stop,,1405/04/21,3,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0241,1405-تیر-516,تیر,517,516,قالب پخت کلاچ پژو 405,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,فرز 12,,7203,Mandrel,4,1405/04/22,11,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0242,1405-تیر-518,تیر,519,518,قالب پخت کلاچ پژو 405,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,فرز 12,,7204,Mandrel,4,1405/04/22,11,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0243,1405-تیر-519,تیر,520,519,قالب پخت کلاچ پژو 405,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,کفتراشی,,7101,top Plate,3,1405/04/22,7,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0244,1405-تیر-520,تیر,521,520,قالب پخت کلاچ پژو 405,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,باز و بستن قالب,,مونتاژ,mold,,1405/04/22,4,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0245,1405-تیر-522,تیر,523,522,قالب پخت کلاچ پیکان,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,سنگ زنی,,7501,Stop,,1405/04/22,1,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0246,1405-تیر-526,تیر,527,526,قالب پخت کلاچ پژو 405,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,مته مرغک ، مته 8 ، فرز 12,,7202,bottom plate,2,1405/04/22,4.5,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0247,1405-تیر-536,تیر,537,536,قالب پخت کلاچ پیکان,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,بستن,,مونتاژ,mold,,1405/04/22,5,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0248,1405-تیر-540,تیر,541,540,قالب پخت کلاچ پژو 405,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,بازکردن قالب,,دمونتاژ,mold,,1405/04/22,4,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0249,1405-تیر-543,تیر,544,543,قالب پخت کلاچ پیکان,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,فرز12,,7203,Mandrel,4,1405/04/23,8,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0250,1405-تیر-544,تیر,545,544,قالب پخت کلاچ پیکان,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,فرز12,,7203,Mandrel,4,1405/04/23,3,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0251,1405-تیر-546,تیر,547,546,قالب پخت کلاچ پژو 405,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,فرز 12,,7204,Mandrel,4,1405/04/23,9,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0252,1405-تیر-547,تیر,548,547,قالب پخت کلاچ پیکان,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,فرز 12,,7204,Mandrel,4,1405/04/23,2,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0253,1405-تیر-552,تیر,553,552,قالب پخت کلاچ پژو 405,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,فرز 12,,7202,bottom plate,2,1405/04/23,7.5,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0254,1405-تیر-553,تیر,554,553,قالب پخت کلاچ پژو 405,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,باز کردن سنبه,,دمونتاژ,Mandrel,,1405/04/23,3,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0255,1405-تیر-557,تیر,558,557,قالب پخت کلاچ پژو 405,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,تراشکاری,,7301,پیچ,,1405/04/23,1.5,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0256,1405-تیر-558,تیر,559,558,قالب پخت کلاچ پژو 405,قالب تعمیری,,ساخت پین راهنما برای قالب های کلاچ,تراشکاری,,7302,پین,,1405/04/23,3,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0257,1405-تیر-559,تیر,560,559,قالب پخت کلاچ پژو 405,قالب تعمیری,,تراش پین واسطه قالب های کلاچ,تراشکاری,,7302,پین واسطه,,1405/04/23,2,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0258,1405-تیر-563,تیر,564,563,قالب پخت کلاچ پژو 405,قالب تعمیری,,مونتاژ قالب,قلاویزکاری,,مونتاژ,mold,,1405/04/23,3,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0259,1405-تیر-568,تیر,569,568,قالب پخت کلاچ پژو 405,قالب تعمیری,,سنگ زنی Stop,سنگ زنی,,7501,Stop,,1405/04/23,1,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0260,1405-تیر-569,تیر,570,569,قالب پخت کلاچ پژو 405,قالب تعمیری,,سنگ زنی Mandrel,سنگ زنی,,7501,Mandrel,,1405/04/23,2,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0261,1405-تیر-573,تیر,574,573,قالب پخت کلاچ پژو 405,قالب تعمیری,,مونتاژ جهت وایر,بستن,,مونتاژ,Mold,,1405/04/23,1,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0262,1405-تیر-574,تیر,575,574,قالب پخت کلاچ پیکان,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,درآوردن پیچ بریده,,دمونتاژ,top Plate,3,1405/04/23,2,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0263,1405-تیر-575,تیر,576,575,قالب پخت کلاچ پیکان,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,بستن قالب,,مونتاژ,Mold,,1405/04/23,1,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0264,1405-تیر-577,تیر,578,577,قالب پخت کلاچ پیکان,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,فرز12,,7203,Mandrel,4,1405/04/24,11,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0265,1405-تیر-579,تیر,580,579,قالب پخت کلاچ پیکان,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,فرز 12,,7204,Mandrel,4,1405/04/24,11,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0266,1405-تیر-580,تیر,581,580,قالب پخت کلاچ پژو 405,قالب تعمیری,,مونتاژ جهت وایر,بستن,,مونتاژ,Mold,,1405/04/24,7.5,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0267,1405-تیر-586,تیر,587,586,قالب پخت کلاچ پیکان,قالب تعمیری,,بعلت تاب برداشتن صفحان بالای قالب پیکان در پخت (اقدام به گذاشتن صفحه 50 میل نموده (تستی) ),کفتراشی,,7101,top Plate,3,1405/04/24,5,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0268,1405-تیر-587,تیر,588,587,قالب پخت کلاچ پیکان,قالب تعمیری,,بعلت تاب برداشتن صفحان بالای قالب پیکان در پخت (اقدام به گذاشتن صفحه 50 میل نموده (تستی) ),باز کردن قالب,,دمونتاژ,MOLd,,1405/04/24,4,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0269,1405-تیر-589,تیر,590,589,قالب پخت کلاچ پیکان,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,کفتراشی,,7301,پیچ,,1405/04/24,4,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0270,1405-تیر-590,تیر,591,590,قالب پخت کلاچ پژو 405,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,کفتراشی,,7301,پیچ,,1405/04/24,4,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0271,1405-تیر-591,تیر,592,591,قالب پخت کلاچ پیکان,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,تراشکاری,,7301,Stop,,1405/04/24,2,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
